text,font_size,bold,page,x,y,is_upper,is_title_case,is_numbered,label
"Citation: Ding, X.; Yang, B.; Hou, Z.",6.97,True,1,35.715999603271484,482.65478515625,False,True,False,body
In Situ Crosslinked Biodegradable,6.97,False,1,35.715999603271484,494.6457824707031,False,True,False,H1
Hydrogels Based on Poly(Ethylene,6.97,False,1,35.715999603271484,506.5707702636719,False,False,False,body
Glycol) and Poly(ε-Lysine) for,6.97,False,1,35.715999603271484,518.0222778320312,False,False,False,body
"Medical Application. Molecules 2024,",6.97,True,1,35.716007232666016,530.3009643554688,False,True,False,body
"29, 5435. https://doi.org/10.3390/",6.97,False,1,35.54199981689453,542.2259521484375,False,False,True,body
molecules29225435,6.97,False,1,35.715999603271484,554.2727661132812,False,False,False,body
Academic Editors: Fei Song,6.97,False,1,35.715999603271484,572.1757202148438,False,True,False,body
and Li-Ming Zhang,6.97,False,1,35.715999603271484,584.1007080078125,False,False,False,body
Received: 14 October 2024,6.97,False,1,35.715999603271484,602.9996948242188,False,True,False,body
Revised: 15 November 2024,6.97,False,1,35.715999603271484,614.9247436523438,False,True,False,body
Accepted: 16 November 2024,6.97,False,1,35.444000244140625,626.8507080078125,False,True,False,body
Published: 18 November 2024,6.97,False,1,35.715999603271484,638.7756958007812,False,True,False,body
Copyright: © 2024 by the authors.,7.04,True,1,35.715999603271484,683.5283203125,False,False,False,body
"Licensee MDPI, Basel, Switzerland.",7.04,False,1,35.715999603271484,695.52099609375,False,False,False,body
This article is an open access article,7.04,False,1,35.5,707.4459838867188,False,False,False,body
distributedunderthetermsand,7.04,False,1,35.715999603271484,719.3709716796875,False,False,False,body
conditions of the Creative Commons,7.04,False,1,35.715999603271484,731.2969970703125,False,False,False,body
Attribution (CC BY) license (https://,7.04,False,1,35.444000244140625,743.2219848632812,False,False,False,body
creativecommons.org/licenses/by/,7.04,False,1,35.715999603271484,755.14697265625,False,False,False,body
4.0/).,6.97,False,1,35.715999603271484,767.122802734375,False,True,True,body
molecules,25.2,True,1,74.18983459472656,49.29600524902344,False,False,False,body
ArticleIn Situ Crosslinked Biodegradable Hydrogels Basedon Poly(Ethylene Glycol) and Poly(ε-Lysine)for Medical Application,16.6,True,1,35.358001708984375,105.91392517089844,False,False,False,body
"Xia Ding 1, Bing Yang 1,* and Zhaosheng Hou 2,*",8.53,True,1,35.38797378540039,187.2152099609375,False,False,False,body
"1School of Intelligence Engineering, Shandong Management University, Jinan 250357, China;14438120160212@sdmu.edu.cn2College of Chemistry, Chemical Engineering and Materials Science, Shandong Normal University,Jinan 250014, China*Correspondence: 14438120160171@sdmu.edu.cn (B.Y.); houzs@sdnu.edu.cn (Z.H.)",7.47,True,1,165.68402099609375,221.79446411132812,False,False,True,body
"Abstract: Hydrogels have emerged as promising biomaterials due to their excellent performance;however, their biocompatibility, biodegradability, and absorbability still require improvement tosupport a broader range of medical applications. This paper presents a new biofunctionalizedhydrogel based on in situ crosslinking between maleimide-terminated four-arm-poly(ethylene glycol)(4–arm–PEG–Mal) and poly(ε-lysine) (ε–PL). The PEG/ε–PL hydrogels, named LG–n, were rapidlyformed via amine/maleimide reaction by mixing 4–arm–PEG–Mal and ε–PL under physiologicalconditions. The corresponding dry gels (DLG–n) were obtained through a freeze-drying technique.1H NMR, FT–IR, and SEM were utilized to confirm the structures of 4–arm–PEG–Mal and LG–n(or DLG–n), and the effects of solid content on the physicochemical properties of the hydrogelswere investigated. Although high solid content could increase the swelling ratio, all LG–n samplesexhibited a low equilibrium swelling ratio of less than 30%. LG–7, which contained moderate solidcontent, exhibited optimal compression properties characterized by a compressive fracture strengthof 45.2 kPa and a deformation of 69.5%. Compression cycle tests revealed that LG–n demonstratedgood anti-fatigue performance. In vitro degradation studies confirmed the biodegradability of LG–n,with the degradation rate primarily governing the drug (ceftibuten) release efficiency, leading to asustained release duration of four weeks. Cytotoxicity tests, cell survival morphology observation,live/dead assays, and hemolysis tests indicated that LG–n exhibited excellent cytocompatibility andlow hemolysis rates (<5%). Furthermore, the broad-spectrum antibacterial activity of LG–n wasverified by an inhibition zone method. In conclusion, the developed LG–n hydrogels hold promisingapplications in the medical field, particularly as drug sustained-release carriers and wound dressings.",8.92,True,1,166.01699829101562,291.1195068359375,False,False,False,H2
Keywords: hydrogels; 4–arm–poly(ethyleneglycol); poly(ε–lysine); biodegradable; drugrelease; antibacterial,8.9,True,1,166.3939971923828,562.0443725585938,False,False,False,body
1. Introduction,9.96,True,1,166.3939971923828,611.9431762695312,False,True,True,body
"Hydrogels are three-dimensional networks of hydrophilic polymers that have highwater-retaining capabilities [1,2]. They can maintain structural integrity while swelling inaqueous medium or physiological fluids. The flexibility, tunable mechanical properties,and favorable biocompatibility make them ideal for various medical applications, includingdrug delivery [3,4], cell culture [5], tissue engineering [6–8], and wound healing [9,10]. Inrecent years, smart hydrogels with external triggers (temperature, electricity, magnetism,pH, light, etc.) have been developed for targeted-release drug delivery systems, which caneffectively reduce the side effects of drugs [11–13]. Many strategies are explored to preparehydrogels, including chemical reactions, and light- and heat-induced polymerizationreactions [14,15]. However, these approaches have drawbacks, including potential toxicity,delayed gelation, or requiring supplementary devices [16]. Moreover, most of the producedhydrogels exhibit instability and a concurrent loss of bioactivity due to their uncontrolled",9.96,False,1,165.97500610351562,627.5084228515625,False,False,False,body
"Molecules 2024, 29, 5435. https://doi.org/10.3390/molecules29225435https://www.mdpi.com/journal/molecules",7.97,True,1,35.715999603271484,814.77392578125,False,False,False,body
"Molecules 2024, 29, 54352 of 15",7.97,True,2,35.715999603271484,50.92596435546875,False,False,False,body
"gelation chemistries [17,18]. Therefore, developing a simple and rapid method to preparebiodegradable hydrogels with high biocompatibility and biostability is significant forbroadening their applications in the medical field.Poly(ethylene glycol) (PEG) is a versatile nonionic polymer known for its high biocom-patibility, superior hydrophilicity, and non-toxicity [19]. The adjustment of its molecularweight and structure enables tailored applications in various pharmaceutical and medicalareas, such as in drug delivery systems to enhance solubility and bioavailability, in tissueengineering as scaffolds for cell growth, and in oncology through PEGylation to reduce im-munogenicity [20–22]. PEG-based hydrogels exhibited exceptional efficacy in guiding thebehavior of encapsulated cells due to their inherent resistance to protein adsorption [23,24].Recently, hydrogel systems made from multi-arm PEGs or their derivatives have beendesigned as promising scaffolds for applications in tissue engineering [25,26].ε-Poly(L–lysine) (ε–PL), a natural cationic antibacterial peptide, is composed ofε–lysine by isopeptide bonds [27,28]. This compound exhibited various beneficial prop-erties, including biocompatibility, biodegradability, water solubility, thermal stability, ed-ibility, and antibacterial effects [29,30]. The body can rapidly metabolize ε–PL throughits enzyme system into the monomer ε–lysine, which is subsequently absorbed, therebyminimizing the potential for accumulation and toxicity. Furthermore, the antibacterialcharacteristics of ε–PL effectively inhibit the growth and reproduction of various mi-croorganisms, which reduces the risk of infection and improves the safety of medicaldevices [31,32]. Consequently, ε–PL presents a promising biomedical material for variousapplications, such as antibacterial surface coatings, drug delivery systems, and protectivefilms [33–35]. However, the polycationic nature of ε–PL can lead to non-specific interactionswith cell membranes, potentially impacting drug targeting [36]. Additionally, its relativelyrapid degradation rate could influence the effectiveness of long-term drug release.In this paper, in situ crosslinked hydrogels were developed through the amine/maleimidereaction between maleimide-terminated four-arm-poly(ethylene glycol) (4–arm–PEG–Mal)and ε–PL under physiological conditions for medical application. 4–Arm–PEG–Mal wasfirst synthesized from a commercially available 4–arm−PEG−OH. Subsequently, PBSsolutions of 4–arm–PEG–Mal and ε–PL were mixed and sprayed using a double-barrelsyringe to rapidly produce hydrogels with varying solid content. The corresponding drygels were obtained through freeze drying. The effect of the solid content in hydrogels ontheir physicochemical characteristics (thermal properties, mechanical properties, swellingbehavior, degradation performance, and drug release properties) was investigated. The bio-compatibility of the hydrogels was preliminarily evaluated through cytotoxicity tests, cellsurvival morphology observation, live/dead assays, and hemolysis tests. Additionally, theantibacterial properties of the hydrogels were assessed using the inhibition zone method.",9.99,False,2,165.97500610351562,89.69732666015625,False,False,False,body
2. Results and Discussion2.1. Preparation of LG-n Hydrogels,9.96,True,2,166.3939971923828,563.9331665039062,False,False,True,body
