text,font_size,bold,page,x,y,is_upper,is_title_case,is_numbered,label
THE CENTRE FOR HUMANITARIAN DATA1AUGUST 2019,8.0,False,1,53.44820022583008,791.611328125,True,False,False,body
WHAT IS A DATA INCIDENT IN HUMANITARIAN RESPONSE?,11.0,True,1,53.9370002746582,425.33489990234375,True,False,False,H1
"In the humanitarian sector, data incidents are events involving the management of data that have caused harm or have the potential to cause harm to crisis affected populations, humanitarian organisations and their operations, and other individuals or groups. These events can exploit or exacerbate existing vulnerabilities.1 In some cases, they may also create new vulnerabilities that can increase the risk of future data incidents.",10.34,False,1,53.85760498046875,450.0188903808594,False,False,False,body
"Humanitarians have not had a common understanding of what comprises a data incident, nor is there a minimum technical standard for how these incidents should be prevented and managed. How the humanitarian sector develops tools and implements procedures for data incident management will play a significant role in the evolution of the ethical, human rights, technical, and professional standards of humanitarian operations.",11.0,False,1,53.85760498046875,529.2227172851562,False,False,False,body
"1     “A vulnerability is a weakness in an information system, system security procedures, internal controls, or implementation that could be exploited by     a threat source.” NIST Special Publication 800-30 Revision 1, Guide for Conducting Risk Assessments.",7.07,False,1,53.858299255371094,758.9194946289062,False,False,True,body
THE CENTRE FOR HUMANITARIAN DATA,14.0,True,1,53.95610046386719,55.29532241821289,True,False,False,body
GUIDANCE NOTE SERIESDATA RESPONSIBILITY IN HUMANITARIAN ACTION,12.0,True,1,53.309600830078125,98.43220520019531,True,False,False,body
DATA INCIDENT MANAGEMENT,19.0,True,1,53.309600830078125,138.70919799804688,True,False,False,body
KEY TAKEAWAYS:,11.0,True,1,63.71649932861328,199.99630737304688,True,False,False,body
"•	 Humanitarian data incidents are events involving the management of data that have caused harm or have the potential to cause harm to crisis-affected people, organizations and their operations, and other individuals or groups.",11.0,False,1,74.98049926757812,222.6892852783203,False,False,False,body
"•	 Examples of humanitarian data incidents include physical breaches of infrastructure, unauthorised disclosure of data, and the use of beneficiary data for non-humanitarian purposes, among others.",11.0,False,1,74.98049926757812,273.289306640625,False,False,False,body
"•	 A data incident has four aspects: (i) a threat source, (ii) a threat event, (iii) a vulnerability and (iv) an adverse impact.",11.0,False,1,74.98049926757812,323.88934326171875,False,False,False,body
"•	 There are five steps to responding to data incidents: (i) notification, (ii) classification, (iii) treatment, and (iv) closure of the incident, as well as (v) learning.",11.0,False,1,74.98049926757812,361.28936767578125,False,False,False,body
"“If aid actors digitize more of their data and communications, they urgently    need to increase their digital security efforts. Though some actors are    developing promising protective tools, aid organizations overall might be   well advised to listen to a quote from IT-security circles: ‘There are two   types of organizations: those who have been hacked, and those who will be.”",11.0,False,1,109.88349914550781,615.7413940429688,False,False,False,body
"- Rahel Dette, Do No Digital Harm: Mitigating Technology Risk in Humanitarian Contexts",9.0,False,1,109.88189697265625,697.5967407226562,False,False,False,body
THE CENTRE FOR HUMANITARIAN DATA2AUGUST 2019,8.0,False,2,53.44820022583008,791.611328125,True,False,False,body
DEFINITIONS AND FRAMEWORKS FOR UNDERSTANDING DATA INCIDENTS,11.0,True,2,52.9370002746582,146.53298950195312,True,False,False,H1
Governments and the private sector have developed definitions and frameworks for understanding data incidents that serve as helpful references for the humanitarian sector.,11.0,False,2,53.861000061035156,171.2169952392578,False,False,False,body
•	 The International Organization for Standardization’s (ISO) in ISO Standard 27000 defines a ‘critical incident’ as “a single or a series of unwanted or unexpected information security events that have a significant probability of compromising business operations and threatening information security.”2,10.24,False,2,65.2020034790039,210.81703186035156,False,False,False,body
•	 The United States Department of Commerce National Institute for Standards and Technology (NIST) defines an adverse event involving a ‘cyber threat’ as “[a]n event or condition that has the potential for causing asset loss and the undesirable consequences or impact from such loss.”3,9.85,False,2,65.1968994140625,263.62078857421875,False,False,False,body
"•	 Mahmood Sher-Jan of the International Association of Privacy Professionals (IAPP) identifies three additional categories of events that expand upon the NIST definition of adverse events. These are, in order of escalating severity: security incidents; privacy incidents; and data breaches.4",9.85,False,2,65.1968994140625,316.4207763671875,False,False,False,body
"2     International Organization for Standardization, ISO/IEC 27000:2018.",6.51,False,2,53.5275993347168,732.3084106445312,False,False,True,body
3     NIST Computer Security Resource Center Glossary.,6.51,False,2,53.5275993347168,744.3084106445312,False,False,True,body
"4     IAPP, Is It an Incident or a Breach, How to Tell and Why It Matters, Mahmoud Sher-Jan (February 2017).",6.51,False,2,53.5275993347168,756.3084106445312,False,False,True,body
"5     NIST Special Publication 800-30 Revision 1, Guide for Conducting Risk Assessments.",6.51,False,2,53.5275993347168,768.3084106445312,False,False,True,body
"Humanitarian data incidents may include physical breaches of infrastructure, unauthorised disclosure of data, and the use of ‘anonymised’ beneficiary data for non-humanitarian purposes, among others. Data incidents can also occur without technical infrastructure being compromised in any way. The legitimate collection, use, and sharing of data by humanitarians can still have operational implications that may constitute a data incident in cases where rumors, cultural sensitivities, political dynamics, and other factors lead to adverse effects linked to the data.",11.0,False,2,53.614200592041016,45.47944259643555,False,False,False,body
Examples of possible humanitarian data incidents,11.0,False,2,65.1968002319336,388.2806091308594,False,False,False,body
"A data incident has four factors: a threat source, a threat event, a vulnerability and an adverse impact.5 Below are two types of hypothetical data incidents that could occur in humanitarian contexts.",9.85,False,2,65.1968002319336,419.19061279296875,False,False,False,body
The first scenario is a typical data breach incident situated in the context of an armed conflict. The second is an example of the type of vulnerabilities that can initiate data incidents unique to the humanitarian sector.,11.0,False,2,65.1983642578125,458.79461669921875,False,False,False,body
1.	Unauthorized access to data occurs [impact] due to armed actors [source] raiding a facility and seizing hard-drives containing beneficiary data [event]. The hard-drives were unencrypted [vulnerability].,11.0,True,2,76.53936767578125,511.1436767578125,False,False,True,body
"2.	Absence of guidance limiting data collection for a specific purpose [vulnerability] leads to staffcollecting data about the marital status of pregnant women [source]. A data breach [event] lateroccurs, resulting in an increased chance of physical violence [impact] against unwed pregnantbeneficiaries.",11.0,True,2,76.53936767578125,563.9436645507812,False,False,True,body
These scenarios demonstrate how to think about identifying causal chains that may create context-specific data incidents.,11.0,False,2,65.19837188720703,630.3946533203125,False,False,False,body
THE CENTRE FOR HUMANITARIAN DATA3AUGUST 2019,8.0,False,3,53.44820022583008,791.611328125,True,False,False,body
"6    NIST Special Publication 800-30 Revision 1, Guide for Conducting Risk Assessments.",6.51,False,3,53.858299255371094,767.7886962890625,False,False,True,body
RISK MODELS,11.0,True,3,52.9370002746582,44.24039077758789,True,False,False,H1
"The figure below presents a generic risk model with risk factors that organizations can use to understand how a data incident may occur. A threat event exploits an existing vulnerability that is either magnified by predisposing conditions or mitigated by security controls already in place. This causes adverse impacts that produce organizational risk, which can include risks for the organization and for affected people.",11.0,False,3,53.861000061035156,68.92438507080078,False,False,False,body
Figure 1. “Generic Risk Model with Key Risk Factors”. Source: NIST Special Publication 800-30 pg. 126,7.94,False,3,138.89759826660156,318.6869812011719,False,False,False,body
The figure below presents one example of how this generic risk model could be adapted to the humanitarian sector.,11.0,False,3,53.858299255371094,361.46051025390625,False,False,False,body
Figure 2. Risk Model with Key Risk Factors adapted to a humanitarian context.,9.0,False,3,153.12969970703125,742.2422485351562,False,False,False,body
THE CENTRE FOR HUMANITARIAN DATA4AUGUST 2019,8.0,False,4,53.44820022583008,791.611328125,True,False,False,body
Humanitarian organizations can develop their own specific risk models for data incident management incorporating these factors. The nature of these risk factors and how they come together to constitute a data incident will vary from one organization to another and should be adapted to specific operational realities.,11.0,False,4,53.858299255371094,45.18488693237305,False,False,False,body
STEPS IN DATA INCIDENT MANAGEMENT,11.0,True,4,53.50629806518555,120.14993286132812,True,False,False,H1
"After clearly defining what constitutes a data incident, organizations can develop Standard Operating Procedures (SOPs) for data incident management.",11.0,False,4,53.429298400878906,144.8339385986328,False,False,False,body
"Data incident management SOPs should include the following 5 steps: 1) notification,  2) classification; 3) treatment;  4) closure; and 5) knowledge base.7",9.47,False,4,53.429298400878906,184.43397521972656,False,False,False,body
7    The Centre for Humanitarian Data provides several sources of guidance that can inform the development of Data Incident Management SOPs on      the Data Responsibility page.,6.9,False,4,53.858299255371094,714.40625,False,False,True,body
"8    How to handle incidents according to ISO 27001 A.16, Antonio Jose Segovia, (October 2015.).",6.75,False,4,53.858299255371094,735.3162231445312,False,False,True,body
"9    For humanitarian organizations, an example of such a classification is the World Health Organization’s (WHO) International Classification of      Patient Safety, Conceptual Framework for the International Classification of Patient Safety.",6.9,False,4,53.85459899902344,747.3162231445312,False,False,True,body
"10 WHO, Conceptual Framework for the International Classification of Patient Safety.",6.75,False,4,53.858299255371094,768.3162231445312,False,False,True,body
"Figure 3: Five steps in the treatment of security incidents (Source: How to handle incidents according to ISO 27001 A.16, Antonio Jose Segovia8",8.21,False,4,71.70079803466797,282.2508239746094,False,False,False,body
The application of these steps in an organization can look as follows:,11.0,False,4,53.960601806640625,322.55499267578125,False,False,False,body
