text,font_size,bold,page,x,y,is_upper,is_title_case,is_numbered,label
"Citation: Liu, X.; Geng, X.; Dun, G.;",6.97,True,1,35.715999603271484,492.76275634765625,False,True,False,body
"Wang, Z.; Du, J.; Xie, D.; Yang, Y.; Ren,",6.96,False,1,35.36800003051758,504.7622985839844,False,True,False,body
T. Single Crystal Perovskite/,6.97,False,1,35.5,516.6797485351562,False,True,False,body
Graphene Self-Driven Photodetector,6.97,False,1,35.715999603271484,528.6047973632812,False,True,False,body
with Fast Response Speed. Materials,6.97,False,1,35.42300033569336,540.4099731445312,False,False,False,body
"2024, 17, 2599. https://doi.org/",6.97,True,1,35.71600341796875,552.3349609375,False,False,True,body
10.3390/ma17112599,6.97,False,1,35.36800003051758,564.3807373046875,False,False,True,body
Academic Editor: Chih-Hao Chang,6.97,False,1,35.715999603271484,582.2837524414062,False,True,False,body
Received: 21 April 2024,6.97,False,1,35.715999603271484,601.1827392578125,False,True,False,body
Revised: 14 May 2024,6.97,False,1,35.715999603271484,613.1087036132812,False,True,False,body
Accepted: 17 May 2024,6.97,False,1,35.444000244140625,625.0337524414062,False,True,False,body
Published: 28 May 2024,6.97,False,1,35.715999603271484,636.958740234375,False,True,False,body
Copyright: © 2024 by the authors.,7.04,True,1,35.715999603271484,683.5283203125,False,False,False,body
"Licensee MDPI, Basel, Switzerland.",7.04,False,1,35.715999603271484,695.52099609375,False,False,False,body
This article is an open access article,7.04,False,1,35.5,707.4459838867188,False,False,False,body
distributedunderthetermsand,7.04,False,1,35.715999603271484,719.3709716796875,False,False,False,body
conditions of the Creative Commons,7.04,False,1,35.715999603271484,731.2969970703125,False,False,False,body
Attribution (CC BY) license (https://,7.04,False,1,35.444000244140625,743.2219848632812,False,False,False,body
creativecommons.org/licenses/by/,7.04,False,1,35.715999603271484,755.14697265625,False,False,False,body
4.0/).,6.97,False,1,35.715999603271484,767.122802734375,False,True,True,body
materials,24.57,True,1,74.08375549316406,49.58592987060547,False,False,False,body
ArticleSingle Crystal Perovskite/Graphene Self-Driven Photodetectorwith Fast Response Speed,15.28,True,1,34.96300506591797,105.92192077636719,False,False,False,body
"Xiao Liu, Xiangshun Geng, Guanhua Dun, Zeshu Wang, Jingbo Du, Dan Xie, Yi Yang and Tianling Ren *",9.96,True,1,35.388004302978516,170.27113342285156,False,False,False,body
"The Beijing National Research Center for Information Science and Technology (BNRist), School of IntegratedCircuits, Tsinghua University, Beijing 100084, China* Correspondence: rentl@tsinghua.edu.cn",7.97,True,1,165.68399047851562,204.4729461669922,False,False,False,body
"Abstract: Recently, the combination of two-dimensional (2D) materials and perovskites has gainedincreasing attention in optoelectronic applications owing to their excellent optical and electricalcharacteristics. Here, we report a self-driven photodetector consisting of a monolayer graphenesheet and a centimeter-sized CH3NH3PbBr3 single crystal, which was prepared using an optimizedwet transfer method. The photodetector exhibits a short response time of 2/30 µs by virtue of itshigh-quality interface, which greatly enhances electron–hole pair separation in the heterostructureunder illumination. In addition, a responsivity of ~0.9 mA/W and a detectivity over 1010 Jonesare attained at zero bias. This work inspires new methods for preparing large-scale high-qualityperovskite/2D material heterostructures, and provides a new direction for the future enhancement ofperovskite optoelectronics.",8.64,True,1,166.01699829101562,250.8870849609375,False,False,False,body
Keywords: perovskite; graphene; heterostructure; self-driven photodetector,8.97,True,1,166.3939971923828,392.5853576660156,False,False,False,body
1. Introduction,9.96,True,1,166.3939971923828,441.961181640625,False,True,True,body
"Photodetectors are of central importance to various applications, such as militarysurveillance, optical communications, automobiles, environmental detection, and biomed-ical sensing. In recent years, perovskite/two-dimensional (2D) material heterojunctionphotodetectors have become a popular research topic [1–4]. Perovskite materials havedrawn increasing attention over the past decade owing to their excellent optical and elec-tronic properties, such as their high optical absorption coefficient, long carrier lifetime anddiffusion lengths, tunable band gap, and low-cost processing. Meanwhile, since the dis-covery of graphene, the potential of 2D layered materials in optical detection has attractedintense interest due to their distinctive mechanical, optical, and electrical characteristics. Ina perovskite/2D material heterojunction photodetector, the perovskites act as the activelayer, absorbing photons to generate electron–hole pairs. The photoexcited carriers areefficiently separated at the interface of the heterostructure by the built-in electric field [5,6].Benefiting from the high absorption coefficient of perovskites and the high carrier mobilityof graphene, these heterojunction photodetectors could achieve a high photoresponsivity, afast photoresponse, and a large dynamic range [7,8]. The combination of these two kindsof materials promises better performance than 2D-material-only photodetectors, as theatomic-scale thickness of 2D materials significantly restricts their light absorption capacity.The photoresponsivity of perovskite/graphene could exceed hundreds of A/W [9], whichis better than that of pure graphene photodetectors [10] by several orders of magnitudes.Furthermore, compared with perovskite-only photodetectors, the combination of thesetwo materials in the device prevents the direct exposure of perovskites to the environment,leading to better resistance to moisture and oxygen. Therefore, the perovskite/2D materialheterostructure is a good candidate for high-performance photodetectors.Graphene, as a typical 2D material, is promising for building high-performanceperovskite/2D-material heterostructures.Clean, residue-free, and highly conductive",9.98,False,1,166.0850067138672,457.525390625,False,False,False,body
"Materials 2024, 17, 2599. https://doi.org/10.3390/ma17112599https://www.mdpi.com/journal/materials",7.97,True,1,35.715999603271484,814.77392578125,False,False,False,body
"Materials 2024, 17, 25992 of 12",7.97,True,2,35.715999603271484,50.92596435546875,False,False,False,body
