text,font_size,bold,page,x,y,is_upper,is_title_case,is_numbered,label
<<<<<<< HEAD
INTRODUCTION,11.0,True,1,53.53050231933594,582.5165405273438,True,False,False,H1
DEMANDES DE DONNÉES DES BAILLEURS,11.0,True,2,53.14059829711914,487.14935302734375,True,False,False,H1
OBJECTIFS POUR LE PARTAGE DES DONNÉES AVEC LES BAILLEURS DE FONDS,11.0,True,3,53.954898834228516,224.92538452148438,True,False,False,H1
CONTRAINTES EN MATIÈRE DE PARTAGE DES DONNÉES AVEC LES BAILLEURS DE FONDS,11.0,True,4,53.27750015258789,43.71280288696289,True,False,False,H1
=======
THE CENTRE FOR HUMANITARIAN DATA  1Décembre 2020,8.0,False,1,53.44820022583008,791.611328125,False,False,False,body
"1     Comme il existe des normes et des mécanismes bien établis et acceptés pour le partage d’informations financières avec les bailleurs, y compris un rôle     pour les audits externes, les demandes de données financières ne sont pas incluses dans la présente note d’orientation. Cette note d’orientation traite des     données personnelles et des données sensibles non personnelles.",6.75,False,1,53.858299255371094,749.9102172851562,False,False,True,body
THE CENTRE FOR HUMANITARIAN DATA,14.0,True,1,53.95610046386719,55.29532241821289,True,False,False,body
SÉRIE DE NOTES D’ORIENTATIONLA RESPONSABILITÉ DES DONNÉES DANS L’ACTION HUMANITAIRE,12.0,True,1,53.309600830078125,98.43220520019531,True,False,False,body
PARTAGE RESPONSABLE DES DONNÉES AVEC LES BAILLEURS DE FONDS,19.0,True,1,53.309600830078125,138.70919799804688,True,False,False,body
POINTS CLÉS :,11.0,True,1,63.71649932861328,226.99630737304688,True,False,False,body
"•	 Le partage des données sensibles, qu’elles soient personnelles ou non personnelles, sans garanties adéquates peut exacerber les risques pour les populations affectées  par une crise, les organisations humanitaires et les bailleurs de fonds.",11.0,False,1,74.98049926757812,249.6892852783203,False,False,False,body
•	 Les bailleurs de fonds demandent régulièrement des données aux organisations qu’ils financent afin de s’acquitter de leurs obligations et de leurs objectifs. Certaines de ces demandes concernent des informations et des données sensibles qui doivent être protégées afin d’atténuer les risques.,11.0,False,1,74.98049926757812,300.289306640625,False,False,False,body
"•	 Parmi les objectifs courants pour le partage des données avec les bailleurs de fonds, on peut citer : (i) l’absence de cadre réglementaire pour la gestion responsable des données sensibles non personnelles ; (ii) les lacunes en matière de capacité ; et (iii) la limitation de la finalité.",11.0,False,1,74.98049926757812,364.08935546875,False,False,False,body
"•	 Parmi les contraintes courantes liées au partage des données avec les bailleurs de fonds, on peut citer : for responsibly managing sensitive non-personal data; (ii) capacity gaps; and (iii) purpose limitation.",11.0,False,1,74.98049926757812,412.4893798828125,False,False,False,body
•	 Les bailleurs de fonds et les organisations humanitaires peuvent prendre les mesures suivantes pour minimiser les risques tout en maximisant les bénéfices lors du partage de données sensibles : (i) examiner et clarifier les cadres formels ou informels qui régissent la collecte et le partage des données désagrégées ; (ii) officialiser et uniformiser les demandes de données sensibles ; (iii) investir dans les capacités de gestion des données du personnel et des organisations ; et (iv) adopter des principes communs pour la gestion des données des bailleurs.,11.0,False,1,74.98049926757812,463.08941650390625,False,False,False,body
INTRODUCTION,11.0,True,1,53.53050231933594,582.5165405273438,True,False,False,H1
"Les bailleurs ont vocation à jouer un rôle important dans l'écosystème des données humanitaires, à la fois en tant que moteurs de la collecte et de l’analyse accrues des données qu’en tant qu’utilisateurs directs de ces données. Il ne s’agit pas là d’un phénomène nouveau ; la nécessité de rendre des comptes et de faire preuve de transparence dans l’utilisation des ressources financières accordées par les bailleurs de fonds est largement comprise et respectée. Or depuis quelques années, les bailleurs de fonds se sont mis à demander des données à caractère potentiellement sensible. Cela comprend des données personnelles au sujet des bénéficiaires et diverses formes de données désagrégées, telles que les résultats d’une enquête au niveau des ménages et les données sur la distribution de l’aide désagrégées par dimension démographique et/ou de groupe (par exemple, origine ethnique, groupe sur la protection, etc.).1",10.58,False,1,53.4535026550293,607.2005004882812,False,False,False,body
THE CENTRE FOR HUMANITARIAN DATA  2Décembre 2020,8.0,False,2,53.44820022583008,791.611328125,False,False,False,body
