text,font_size,bold,page,x,y,is_upper,is_title_case,is_numbered,label
ArticleSynergistic effect of graphene enhances theresponsivity of hybrid perovskitephotodetector,22.42,False,1,57.656700134277344,101.81788635253906,False,False,False,body
Chu et al. prepare large-area graphene and synthesize Ag-rGO to fabricate aMAPbI3 photodetector. The synergistic effect of graphene is proven to enlarge thegrain size of MAPbI3 ﬁlm and enhance the absorbance. DFT calculations and FDTDsolutions also endorse the absorption enhancement of the perovskite layer and thesynergistic effect.,8.11,False,1,57.65653991699219,559.2479858398438,False,False,False,body
"Jingyu Chu, Zirui Liu, Peiding",8.97,False,1,404.3904113769531,238.32791137695312,False,True,False,body
"Liu, Jiyang Xie, Jinzhong Xiang,",8.97,False,1,404.3904113769531,252.27407836914062,False,True,False,body
Feng Qiu,8.97,False,1,404.3904113769531,266.22027587890625,False,True,False,body
fengqiu@ynu.edu.cn,6.97,False,1,404.3904113769531,285.70635986328125,False,False,False,body
HighlightsMAPbI3 perovskite ﬁlms via an insitu hot-casting scheme,8.11,False,1,404.3904113769531,304.4700927734375,False,False,False,body
Synergistic effect of grapheneenhances the absorbance ofMAPbI3,7.85,False,1,404.390869140625,352.2620849609375,False,False,False,body
Surface plasma resonance effectenhances the photodetectors’responsivity,8.47,False,1,404.3904113769531,400.1109924316406,False,False,False,body
DFT calculation and FDTDanalysis conﬁrm the enhancement,8.47,False,1,404.3904113769531,447.9029846191406,False,False,False,body
"Chu et al., Cell Reports Physical Science 5,",5.98,False,1,404.3904113769531,676.7802734375,False,False,False,body
102054,5.98,False,1,404.3904113769531,686.99853515625,False,True,True,body
"July 17, 2024 ª 2024 The Author(s). Published",5.98,False,1,404.3904113769531,696.679443359375,False,False,False,body
by Elsevier Inc.,5.98,False,1,404.3904113769531,706.897705078125,False,False,False,body
https://doi.org/10.1016/j.xcrp.2024.102054,5.98,False,1,404.3904113769531,716.8756713867188,False,False,False,body
llOPEN ACCESS,12.48,True,1,482.56988525390625,52.12151336669922,False,False,False,body
ArticleSynergistic effect of grapheneenhances the responsivityof hybrid perovskite photodetector,18.43,False,2,57.656700134277344,101.434326171875,False,False,False,body
"Jingyu Chu,1,2 Zirui Liu,1,2 Peiding Liu,1,2 Jiyang Xie,1 Jinzhong Xiang,1 and Feng Qiu1,3,*",9.18,False,2,57.656700134277344,190.43911743164062,False,False,False,body
"SUMMARYOrganometal halide perovskite has aroused extensive interest dueto its high absorption coefﬁcient and ﬂexible synthetic strategyfor fabricating sensitive and low-cost photodetectors. Neverthe-less, obtaining large and ordered orientation perovskite grain,developing enhanced optical absorption, and restraining defectstates of grain boundaries are still open and challenging processes.Here, we report a ﬂexible hierarchical architecture to promote graingrowth and absorption strength. Therein, graphene and its deriva-tives are adopted to produce enlarged grain via an in situ hot-cast-ing scheme. The surface plasmon resonance effect of highly conduc-tive reduced graphene oxide-silver (Ag-rGO) nanoparticles isintroduced to improve perovskite absorbance, enhancing respon-sivity by nearly four orders of magnitude to 13 AW1. Meanwhile,density functional theory calculations and ﬁnite-difference time-domain analysis conﬁrm the absorption enhancement and effectiveseparation of the photogenerated carriers. This work elucidates thesynergistic effect of graphene based on strain template and surfaceplasmon resonance in fabricating high-responsivity photodetectors.",9.7,False,2,57.65669250488281,237.05856323242188,False,False,False,body
INTRODUCTION,9.46,False,2,57.656700134277344,482.70892333984375,True,False,False,body
"According to the critical photoelectric mechanisms of the photovoltaic effect,photoconductive effect, photothermoelectric effect, and bolometric effect,1,2 pho-todetectors monitor the change of light signals mainly via the photocurrent effect,which responds to weak light intensity, even single photon. It has been widelyapplied in military detection, night vision, industrial non-destructive detection,remote sensing, and so forth.3 As a fashionable photodetector, the gain mechanismsof the photocurrent rely on ﬁne crystal quality, high light-absorbing capacity, lowinterfacial trap states, and other gain architectures. Organolead triiodide perovskiteis an ideal material because of its large light absorption coefﬁcient,4 long carrier life-time,5 and low cost.6,7 Up to now, the hybrid perovskite has been widely applied inthe ﬁelds of solar cells,8 light-emitting diodes,9 and photodetectors.10 These robustindustrializations beneﬁt from the ﬂexible synthetic strategies of high-quality perov-skite ﬁlms, such as the one-step, two-step, and anti-solvent methods. However,these methods have always existed with many unsolved problems, such as surfaceor grain boundary point defects, trap defects, and incompetent light absorption.To eliminate defects and harvest a high-quality hybrid perovskite ﬁlm, an orderly lat-tice scheme, passivation strategy, and energy-efﬁcient architectures (surface plas-mon resonance [SPR] effect) are frequently applied in the preparation process.Thereinto, coordinate bonding, ionic bonding, and robust energy conversion arecommonly used to deactivate the defect, passivating induced deep-level traps.11,12",7.74,False,2,57.656700134277344,497.7928771972656,False,False,False,body
"1Yunnan Key Laboratory for Micro/NanoMaterials & Technology, National Center forInternational Research on Photoelectric andEnergy Materials, School of Materials and Energy,Yunnan University, Kunming 650500, China",6.63,False,2,394.4125061035156,643.8569946289062,False,False,True,body
2These authors contributed equally,5.95,False,2,394.4125061035156,689.6648559570312,False,False,True,body
3Lead contact,5.95,False,2,394.4125061035156,701.6270141601562,False,False,True,body
*Correspondence: fengqiu@ynu.edu.cn,6.97,False,2,394.4125061035156,714.1344604492188,False,False,False,body
https://doi.org/10.1016/j.xcrp.2024.102054,6.97,False,2,394.4125061035156,726.0966186523438,False,False,False,body
