text,font_size,bold,page,x,y,is_upper,is_title_case,is_numbered,label
"Citation: Zhao, X.; Ma, H.; Cai, H.;",6.97,True,1,35.715999603271484,504.68878173828125,False,True,False,body
"Wei, Z.; Bi, Y.; Tang, X.; Qin, T. Lead",6.97,False,1,35.36800003051758,516.6797485351562,False,True,False,body
Chalcogenide Colloidal Quantum,6.97,False,1,35.715999603271484,528.6047973632812,False,True,False,body
Dots for Infrared Photodetectors.,6.97,False,1,35.715999603271484,540.53076171875,False,False,False,body
"Materials 2023, 16, 5790. https://",6.97,True,1,35.715999603271484,552.3349609375,False,False,False,body
doi.org/10.3390/ma16175790,6.97,False,1,35.71599578857422,564.3807373046875,False,False,False,body
Academic Editor: Antonio Polimeni,6.97,False,1,35.71599578857422,582.2837524414062,False,True,False,body
Received: 12 July 2023,6.97,False,1,35.71599578857422,601.1827392578125,False,True,False,body
Revised: 1 August 2023,6.97,False,1,35.71599578857422,613.1087036132812,False,True,False,body
Accepted: 21 August 2023,6.97,False,1,35.44399642944336,625.0337524414062,False,True,False,body
Published: 24 August 2023,6.97,False,1,35.71599578857422,636.958740234375,False,True,False,body
Copyright:© 2023 by the authors.,6.97,True,1,35.715999603271484,683.5787353515625,False,False,False,body
"Licensee MDPI, Basel, Switzerland.",6.97,False,1,35.715999603271484,695.5707397460938,False,False,False,body
This article is an open access article,6.97,False,1,35.5,707.4957885742188,False,False,False,body
distributedunderthetermsand,6.97,False,1,35.715999603271484,719.4207763671875,False,False,False,body
conditions of the Creative Commons,6.97,False,1,35.715999603271484,731.3468017578125,False,False,False,body
Attribution (CC BY) license (https://,6.97,False,1,35.444000244140625,743.2717895507812,False,False,False,body
creativecommons.org/licenses/by/,6.97,False,1,35.715999603271484,755.19677734375,False,False,False,body
4.0/).,6.97,False,1,35.715999603271484,767.122802734375,False,True,True,body
materials,24.57,True,1,74.08375549316406,49.58592987060547,False,False,False,body
ReviewLead Chalcogenide Colloidal Quantum Dots forInfrared Photodetectors,15.28,True,1,35.38800048828125,105.92192077636719,False,False,False,body
"Xue Zhao 1,†, Haifei Ma 1,†, Hongxing Cai 2, Zhipeng Wei 2, Ying Bi 3, Xin Tang 1 and Tianling Qin 1,*",8.51,True,1,35.38800048828125,164.5501251220703,False,False,False,body
