text,font_size,bold,page,x,y,is_upper,is_title_case,is_numbered,label
<<<<<<< HEAD
"1 Introduction The rapid industrialization and urbanization process has greatly improved our life level, while also bringing seri-ous air pollution, such as inhalable particulate matter (PM10) and fine particulate matter (PM2.5). The air pollution caused by PM2.5/PM10 not only greatly harm to human health, but also seriously hinders economic development [1-3]. Faced with the severe environmental pollution and governance needs, PM2.5/PM10 daily monitoring have been carried out in many countries, e.g., in China, not only a huge monitoring network been established, but also systematic technical regulations for measurement methods or monitors have been completed [4,5]. Currently, four kinds of PM2.5/PM10 measurement methods are available [6-11], i.e., tapered element oscillating microbalance (TEOM), Beta gauge, gravimetric method, and light scattering. The gravimetric method is based on filter membrane weighing, which can make mass concentration of particulate matter trace to SI unit, therefore, it has already been considered as a reference method for PM2.5/PM10 [7]. However, to make electronic balance employed in method can output accurate results, it is necessary to load enough particulate matter on the filter membrane, so it is actually a time-consumed method and cannot output real-time results. As continuous automatic methods for PM2.5 and PM10, TEOM method and Beta gauge method can output measurement results per less than 1hour with high accuracy and sensitivity [7], but both methods are relatively expensive and impactors with nominal 50% cut-points of 2.5μm and 10μm are required to obtain aerosol samples meet the definition according to aerodynamic principle. Compared with the above methods, light scattering method for PM2.5/PM10 has the advantages of low-cost, outputting real-time results with interval of seconds-level, etc. By using monitors or sensors based on this low-cost",9.91,True,1,49.61822509765625,541.8859252929688,False,False,True,H1
2 Materials and Methods,11.74,True,2,49.619998931884766,225.17967224121094,False,False,True,H1
=======
MANUFACTURING  TECHNOLOGY ENGINEERING SCIENCE AND RESEARCH JOURNAL,13.5,True,1,165.24000549316406,70.31130981445312,True,False,False,body
"Year 2023, Volume 23, Issue 6",11.52,True,1,232.320068359375,108.70072937011719,False,True,False,body
"© 2023 Manufacturing Technology. All rights reserved   ISSN 1213–2489 (print) | ISSN 2787–9402 (online) Journal home page and articles open access: http://www.journalmt.com     Development of Particulate Matter Monitors based on Light Scattering Method   Junjie Liu (0000-0002-4014-9841)1*, Laihua Yu (0009-0008-4537-1020)2, Jing Ye (0009-0003-1361-5717)3, Zhihuang Huang (0009-0009-5583-6976)3, Jiazhen Lu (0009-0007-6919-4519)3, Yue Liu (0009-0003-9841-9167)1*  1Environmental Metrology Centerr, National Institute of Metrology, Beijing, 100013, China; E-mail: liujj@nim.ac.cn; liu-yue@nim.ac.cn 2 Aviation Industry (Xinxiang) Metrology and Test Science Technology Co., Ltd, Xinxiang 453019, Henan prov-ince, China; zybzzybylh@163.com 3 College of Chemical Engineering and Technology, Taiyuan University of Technology, Taiyuan 030010, Shanxi province China; yejing147@outlook.com; 2682817016@qq.com 4 Fujian Metrology Institute, Fuzhou 350003, Fujian province, China; hanmenyeye@163.com Correspondence: liu JJ, liujj@nim.ac.cn; +86 10 64524974; liu Y, liu-yue@nim.ac.cn; +86 10 64525036   Article abstract Keywords PM2.5 and PM10 measurement technique based on light scattering usually exhibit inaccurate measurement results in their applications. For improving the reliability of this method for PM2.5 and PM10 measurement, systematic research on the structure optimization of single particle light scattering sensors (SPLSS), calibration of SPLSS, and PM2.5/PM10 monitor development are carried out. Frist, by simulating and optimizing light scattering parameters, light scattering signals varied monotonically with particle size could be obtained, and thereby capability of accurate size-identifying can be established. Then, by developing threshold comparison circuit and calibration device, particle size channel of SPLSS or monitor could be divided, and particle counting efficiency could be corrected. Finally, by obtaining empirical values of parameters, i.e., heating temperature, particle density, involved in the developed dynamic heating system and PN-PM algorithm, interference of humidity and particle characteristics can be effectively eliminated, thus particle mass concentration (PM) could be calculated according to particle number concentration (PN) in each channel. The results show that the developed monitor has good accuracy by comparing it in atmospheric air with reference methods of PM2.5/PM10.",9.48,True,1,49.618438720703125,129.11744689941406,False,False,False,body
"PM2.5 PM10 Mass concentration Sensor Calibration  DOI 10.21062/mft.2023.110 Available onlineDecember 18, 2023",9.58,True,1,428.3996887207031,383.83245849609375,False,False,False,body
"1 Introduction The rapid industrialization and urbanization process has greatly improved our life level, while also bringing seri-ous air pollution, such as inhalable particulate matter (PM10) and fine particulate matter (PM2.5). The air pollution caused by PM2.5/PM10 not only greatly harm to human health, but also seriously hinders economic development [1-3]. Faced with the severe environmental pollution and governance needs, PM2.5/PM10 daily monitoring have been carried out in many countries, e.g., in China, not only a huge monitoring network been established, but also systematic technical regulations for measurement methods or monitors have been completed [4,5]. Currently, four kinds of PM2.5/PM10 measurement methods are available [6-11], i.e., tapered element oscillating microbalance (TEOM), Beta gauge, gravimetric method, and light scattering. The gravimetric method is based on filter membrane weighing, which can make mass concentration of particulate matter trace to SI unit, therefore, it has already been considered as a reference method for PM2.5/PM10 [7]. However, to make electronic balance employed in method can output accurate results, it is necessary to load enough particulate matter on the filter membrane, so it is actually a time-consumed method and cannot output real-time results. As continuous automatic methods for PM2.5 and PM10, TEOM method and Beta gauge method can output measurement results per less than 1hour with high accuracy and sensitivity [7], but both methods are relatively expensive and impactors with nominal 50% cut-points of 2.5μm and 10μm are required to obtain aerosol samples meet the definition according to aerodynamic principle. Compared with the above methods, light scattering method for PM2.5/PM10 has the advantages of low-cost, outputting real-time results with interval of seconds-level, etc. By using monitors or sensors based on this low-cost",9.91,True,1,49.61822509765625,541.8859252929688,False,False,True,H1
"technology, high-density monitoring network in specific areas, such as industrial zone or residential community, could be established, and real-time PM2.5/PM10 monitoring date and emission behavior within regions can be detected in time [10,11]. However, in light scattering measurement technology, due to significant effect of particle characteristics (density, refractive index, shape factor, particle size distribution, etc.) and instrument characteristics (scattering angle, scattering solid angle, etc.), measurement results by light scattering method are unsatisfactory in many cases [12-21]. For effectively improve the accuracy and reliability of PM2.5/PM10 monitor based on this method, in this paper, a PM2.5/PM10 monitor based on the single particle light scattering was developed, where, the sensor’s structure was optimized to ensure well-correspondence between output signal and particle size, sensor’s particle size channels and count efficiency were calibrated to make the output signal (particle number concentration, PN) in each channel more reliable, the empirical values of parameters, i.e., heating temperature, particle density, involved in the developed dy-namic heating system and PN-PM algorithm, were achieved.",9.99,False,2,49.6199951171875,65.24592590332031,False,False,False,body
