text,font_size,bold,page,x,y,is_upper,is_title_case,is_numbered,label
"Abstract: Numerical modeling is a signiﬁcant tool to understand the dynamic characteristics ofcontaminants transport in groundwater. The automatic calibration of highly parametrized andcomputationally intensive numerical models for the simulation of contaminant transport in thegroundwater ﬂow system is a challenging task. While existing methods use general optimizationtechniques to achieve automatic calibration, the large numbers of numerical model evaluationsrequired in the calibration process lead to high computing overhead and limit the efﬁciency of modelcalibration. This paper presents a Bayesian optimization (BO) method for efﬁcient calibration ofnumerical models of groundwater contaminant transport. A Bayes model is built to fully representcalibration criteria and derive the objective function for model calibration. The efﬁciency of modelcalibration is made possible by the probabilistic surrogate model and the expected improvementacquisition function in BO. The probabilistic surrogate model approximates the computationallyexpensive objective function with a closed-form expression that can be computed efﬁciently, whilethe expected improvement acquisition function proposes the most promising model parameters toimprove the ﬁtness to the calibration criteria and reduce the uncertainty of the surrogate model.These schemes allow us to ﬁnd the optimized model parameters effectively by using a small numberof numerical model evaluations. Two case studies for the calibration of the Cr(VI) transport modeldemonstrate that the BO method is effective and efﬁcient in the inversion of hypothetical model pa-rameters, the minimization of the objective function, and the adaptation of different model calibrationcriteria. Speciﬁcally, this promising performance is achieved within 200 numerical model evaluations,which substantially reduces the computing budget for model calibration.",9.0,True,1,166.01699829101562,283.1953430175781,False,False,False,H2
Figure 1. BO framework for calibration of the numeric model of groundwater contaminant transport.,8.92,True,3,166.3939971923828,468.4533386230469,False,False,False,H3
Algorithm 1. Bayesian optimization for model calibration.,8.97,True,5,172.37100219726562,200.05532836914062,False,False,False,H3
Figure 2. Arial image of the study area.,8.97,True,7,166.3939971923828,662.1412963867188,False,False,False,H3
Table 1. Characteristics of soil layers in the study area.,8.97,True,8,166.09799194335938,132.66433715820312,False,False,False,H3
Figure 3. A 3D model of the study area.,8.97,True,8,166.3939971923828,474.2603454589844,False,False,False,H3
Figure 4. The 3D ﬁnite differential grids of the study area.,8.97,True,9,166.3939971923828,318.8893737792969,False,False,False,H3
Figure 5. Boundary conditions for the groundwater ﬂow model for the study area.,8.97,True,9,166.3939971923828,519.8663330078125,False,False,False,H3
Figure 6. Initial concentration in the aquifer.,8.97,True,9,166.3939971923828,713.486328125,False,False,False,H3
Table 2. Model parameters.,8.97,True,10,166.09799194335938,147.43038940429688,False,False,False,H3
Table 3. Target parameters.,8.97,True,10,166.09800720214844,445.2763366699219,False,False,False,H3
Figure 7. Spatial distribution of hypothetical monitoring wells.,8.97,True,10,166.3939971923828,740.04833984375,False,False,False,H3
Figure 8. Variation of objective function values and the associated known minima during the BOprocess in hypothetical case.,9.0,True,11,166.125,413.00335693359375,False,False,False,H3
Table 4. Statistics of iterations and minima when a better solution of the objective function minimumis found.,8.94,True,11,166.09800720214844,449.96435546875,False,False,False,H3
Figure 9. Cont.,8.97,True,12,166.3939971923828,726.3258666992188,False,True,False,H3
"Figure 11. Simulated concentrations (left column), their differences from observed concentrations(middle column), and scatters of simulated versus observed concentrations (right column) obtainedby removing the 13 monitoring wells in the north of the study area.",8.96,True,14,166.09800720214844,426.2503356933594,False,False,False,H3
"Table 5. Comparison of the model parameters identiﬁed with partial data and the full data shown inFigure 7. The partial data, compared with the full data, only include observations at eight monitoringwells in the south.",8.91,True,14,166.01699829101562,477.6673583984375,False,False,False,H3
Figure 12. Comparisons of model calibration resulting from the calibration targets with differentlevels of Gaussian noise (Sigma/mgL−1: standard deviation of the Gaussian noise added to cali-bration targets). Simulated concentrations (left column); differences from observed concentrations(middle column); scatters of simulated concentrations versus observed concentrations (right column)in hypothetical case.,8.74,True,15,166.09800720214844,625.579345703125,False,False,False,H3
Table 6. Calibrated model parameters resulting from calibration targets with different levels of noise(sigma/mgL−1 : standard deviation of the Gaussian noise added to calibration targets).,8.43,True,16,166.09800720214844,97.31735229492188,False,False,False,H3
Figure 13. Comparison of objective function values and the associated known minima during the BOand the PSO iteration processes in hypothetical case.,8.94,True,16,166.3939971923828,699.4692993164062,False,False,False,H3
"Figure 14. Simulated concentrations (left column), the differences from observed concentrations(middle column), and scatters of simulated versus observed concentrations (right column) resultingfrom the PSO method after 200 objective function evaluations.",8.96,True,17,166.09800720214844,271.9953308105469,False,False,False,H3
Figure 15. Objective function variation curve of the BO method process.,8.97,True,17,166.3939971923828,683.9202880859375,False,False,False,H3
Table 7. Descending process of the optimal objective function.,8.97,True,17,166.09799194335938,709.6943359375,False,False,False,H3
"Figure 16. Evolution of simulated concentrations (left column), their differences from observedconcentrations (middle column), and scatters of simulated versus observed concentrations (rightcolumn) during the BO process in real case.",9.0,True,18,166.39398193359375,744.5263061523438,False,False,False,H3
