text,font_size,bold,page,x,y,is_upper,is_title_case,is_numbered,label
<<<<<<< HEAD
Algal Biosensors for Detection of,6.97,False,1,35.444000244140625,525.4707641601562,False,False,False,H1
"Abstract: The presence of potentially toxic pollutants, such as pesticides and metal ions, evenat low concentrations, can significantly impact aquatic environmental health. This pollution is aglobally widespread problem and requires fast and reliable analysis, especially for in-situ identifica-tion/quantification. Atomic absorption spectrometry and plasma-based spectrometry techniqueshave been considered the most analytical tools used to monitor potentially toxic metal ions in aquaticmedia and other related matrices. The dynamics of global climate change and its correlation withpollution, especially from anthropogenic sources, have encouraged the development of other fasteranalytical tools for monitoring these pollutants. A noteworthy alternative for determining potentiallytoxic pollutants is using algae-based biosensors, resulting in a cost reduction and simplification of en-vironmental analysis, enabling a more reliable comprehension of the role of humans in climate change.These biosensors, which may not have the highest sensitivity in quantification, have demonstratedremarkable potential in the identification of potentially toxic pollutants and several field applications.Biosensors can be an excellent biotechnology solution for monitoring global environmental changes.Thus, this review highlights the main advances in developing and comparing algae-based biosensorsand other analytical possibilities for the identification of potentially toxic pollutants and their possibleapplications in environmental analysis.",8.96,True,1,166.04400634765625,340.1374816894531,False,False,False,H2
Table 1. Cont.,8.97,True,12,166.09800720214844,89.27687072753906,False,True,False,H2
=======
"Citation: Amaral, D.S.d.; Tholozan,",6.97,True,1,35.715999603271484,477.7027587890625,False,False,False,body
"L.V.; Bonemann, D.H.; Jansen-Alves,",6.97,False,1,35.715999603271484,489.69476318359375,False,True,False,body
"C.; Boschetti, W.; Novo, D.L.R.;",6.97,False,1,35.715999603271484,501.6197509765625,False,True,False,body
"Carreno, N.L.V.; Pereira, C.M.P.d.",6.97,False,1,35.715999603271484,513.5447387695312,False,False,False,body
Algal Biosensors for Detection of,6.97,False,1,35.444000244140625,525.4707641601562,False,False,False,H1
Potentially Toxic Pollutants and,6.97,False,1,35.715999603271484,537.3956909179688,False,False,False,body
Validation by Advanced Methods: A,6.97,False,1,35.46500015258789,549.3207397460938,False,False,False,body
"Brief Review. Chemosensors 2024, 12,",6.97,True,1,35.715999603271484,561.1259155273438,False,True,False,body
235. https://doi.org/10.3390/,6.97,False,1,35.71599578857422,573.1716918945312,False,False,True,body
chemosensors12110235,6.97,False,1,35.71599578857422,585.0966796875,False,False,False,body
Received: 30 September 2024,6.97,False,1,35.71599578857422,602.9996948242188,False,True,False,body
Revised: 30 October 2024,6.97,False,1,35.71599578857422,614.9257202148438,False,True,False,body
Accepted: 11 November 2024,6.97,False,1,35.44399642944336,626.8507080078125,False,True,False,body
Published: 13 November 2024,6.97,False,1,35.71599578857422,638.7756958007812,False,True,False,body
Copyright: © 2024 by the authors.,7.04,True,1,35.715999603271484,683.5283203125,False,False,False,body
"Licensee MDPI, Basel, Switzerland.",7.04,False,1,35.715999603271484,695.52099609375,False,False,False,body
This article is an open access article,7.04,False,1,35.5,707.4459838867188,False,False,False,body
distributed under the terms and,7.04,False,1,35.715999603271484,719.3709716796875,False,False,False,body
conditions of the Creative Commons,7.04,False,1,35.715999603271484,731.2969970703125,False,False,False,body
Attribution (CC BY) license (https://,6.97,False,1,35.444000244140625,743.2767944335938,False,False,False,body
creativecommons.org/licenses/by/,7.04,False,1,35.715999603271484,755.14697265625,False,False,False,body
4.0/).,6.97,False,1,35.715999603271484,767.122802734375,False,True,True,body
ReviewAlgal Biosensors for Detection of Potentially Toxic Pollutantsand Validation by Advanced Methods: A Brief Review,15.28,True,1,35.01700210571289,105.92192077636719,False,False,False,body
"Diego Serrasol do Amaral 1, Luana Vaz Tholozan 2, Daisa Hakbart Bonemann 1, Cristina Jansen-Alves 1,Wiliam Boschetti 3, Diogo La Rosa Novo 3, Neftali Lenin Villarreal Carreno 2",8.44,True,1,35.218017578125,168.01519775390625,False,False,False,body
"and Claudio Martin Pereira de Pereira 1,*",8.77,True,1,35.715999603271484,193.1212158203125,False,False,False,body
"1Laboratory of Innovation and Solutions in Chemistry, Bioforensics Research Group, Federal University ofPelotas, Pelotas 96160-000, Brazil; diego.serrasol@ufpel.edu.br (D.S.d.A.);daisa.bonemann@ufpel.edu.br (D.H.B.); crisjansen4@gmail.com (C.J.-A.)2Graduate Program in Materials Science and Engineering, Technology Development Center, Federal Universityof Pelotas, Pelotas 96010-000, Brazil; luana.tholozan@ufpel.edu.br (L.V.T.); neftali@ufpel.edu.br (N.L.V.C.)3Graduate Program in Chemistry, Center for Chemical, Pharmaceutical, and Food Sciences, Federal Universityof Pelotas, Pelotas 96160-000, Brazil; wiliam.boschetti@edu.ufpel.br (W.B.);diogo.novo@ufpel.edu.br (D.L.R.N.)*Correspondence: claudiochemistry@gmail.com",7.5,True,1,165.68399047851562,227.73745727539062,False,False,True,body
"Abstract: The presence of potentially toxic pollutants, such as pesticides and metal ions, evenat low concentrations, can significantly impact aquatic environmental health. This pollution is aglobally widespread problem and requires fast and reliable analysis, especially for in-situ identifica-tion/quantification. Atomic absorption spectrometry and plasma-based spectrometry techniqueshave been considered the most analytical tools used to monitor potentially toxic metal ions in aquaticmedia and other related matrices. The dynamics of global climate change and its correlation withpollution, especially from anthropogenic sources, have encouraged the development of other fasteranalytical tools for monitoring these pollutants. A noteworthy alternative for determining potentiallytoxic pollutants is using algae-based biosensors, resulting in a cost reduction and simplification of en-vironmental analysis, enabling a more reliable comprehension of the role of humans in climate change.These biosensors, which may not have the highest sensitivity in quantification, have demonstratedremarkable potential in the identification of potentially toxic pollutants and several field applications.Biosensors can be an excellent biotechnology solution for monitoring global environmental changes.Thus, this review highlights the main advances in developing and comparing algae-based biosensorsand other analytical possibilities for the identification of potentially toxic pollutants and their possibleapplications in environmental analysis.",8.96,True,1,166.04400634765625,340.1374816894531,False,False,False,H2
Keywords: algae-based biosensors; metal ions determination; environmental analysis; aquaticenvironmental health; herbicide determination,9.03,True,1,166.3939971923828,559.635498046875,False,False,False,body
1. Introduction,9.96,True,1,166.3939971923828,620.9891967773438,False,True,True,body
"Potentially toxic pollutants can bioaccumulate in the environment from both naturaland human sources. Human activities, such as mining, smelting, mineral refining, andindustrial production, are mainly responsible for most pollution in the natural environment.Industrial effluents may result in several risks to aquatic and human health contaminatingwater resources through runoff or intentional release of wastewater [1]. Mercury, lead,cadmium, chromium, and arsenic have no biological function and can cause mental, genetic,and morphological abnormalities in humans [2]. Furthermore, these toxic elements arepersistent in the environment, and harmful to humans, animals, and plants even at low con-centrations (Hg: 0.003 mg L−1; Pb: 6 mg L−1; Cd: 10 mg L−1; As and Cr: 0.05 mg L−1) [2].Many herbicides, such as simazine, exhibit similar environmental persistence and toxicity,posing a significant risk to aquatic ecosystems by inhibiting photosynthetic activity [3,4].",9.46,False,1,165.97500610351562,636.6148071289062,False,False,False,body
"Chemosensors 2024, 12, 235. https://doi.org/10.3390/chemosensors12110235https://www.mdpi.com/journal/chemosensors",7.97,True,1,35.452999114990234,814.77392578125,False,False,False,body
"Chemosensors 2024, 12, 2352 of 22",7.97,True,2,35.452999114990234,50.92596435546875,False,False,False,body
