text,font_size,bold,page,x,y,is_upper,is_title_case,is_numbered,label
"Citation: Ma, T.; Xue, N.;",6.97,True,1,35.715999603271484,482.65478515625,False,True,False,body
"Muhammad, A.; Fang, G.; Yan, J.;",6.97,False,1,35.715999603271484,494.6457824707031,False,True,False,body
"Chen, R.; Sun, J.; Sun, X. Recent",6.97,False,1,35.715999603271484,506.5707702636719,False,True,False,body
Progress in Photodetectors: From,6.97,False,1,35.715999603271484,518.4967651367188,False,False,False,body
Materials to Structures and,6.97,False,1,35.715999603271484,530.4217529296875,False,False,False,body
"Applications. Micromachines 2024, 15,",6.97,True,1,35.444000244140625,542.2259521484375,False,True,False,body
1249. https://doi.org/10.3390/,6.97,False,1,35.36798858642578,554.2727661132812,False,False,True,body
mi15101249,6.97,False,1,35.71598815917969,566.1976928710938,False,False,False,body
Academic Editor: Zhanfeng Huang,6.97,False,1,35.71598815917969,584.1007080078125,False,True,False,body
Received: 14 September 2024,6.97,False,1,35.71598815917969,602.9996948242188,False,True,False,body
Revised: 3 October 2024,6.97,False,1,35.71598815917969,614.9247436523438,False,True,False,body
Accepted: 6 October 2024,6.97,False,1,35.44398880004883,626.8507080078125,False,True,False,body
Published: 11 October 2024,6.97,False,1,35.71598815917969,638.7756958007812,False,True,False,body
Copyright: © 2024 by the authors.,7.04,True,1,35.715999603271484,683.5283203125,False,False,False,body
"Licensee MDPI, Basel, Switzerland.",7.04,False,1,35.715999603271484,695.52099609375,False,False,False,body
This article is an open access article,7.04,False,1,35.5,707.4459838867188,False,False,False,body
distributedunderthetermsand,7.04,False,1,35.715999603271484,719.3709716796875,False,False,False,body
conditions of the Creative Commons,7.04,False,1,35.715999603271484,731.2969970703125,False,False,False,body
Attribution (CC BY) license (https://,7.04,False,1,35.444000244140625,743.2219848632812,False,False,False,body
creativecommons.org/licenses/by/,7.04,False,1,35.715999603271484,755.14697265625,False,False,False,body
4.0/).,6.97,False,1,35.715999603271484,767.122802734375,False,True,True,body
micromachines,14.19,True,1,73.79045104980469,56.5720329284668,False,False,False,body
ReviewRecent Progress in Photodetectors: From Materials to Structuresand Applications,15.28,True,1,35.38800048828125,105.60990905761719,False,False,False,body
"Tianjun Ma 1, Ning Xue 1, Abdul Muhammad 1, Gang Fang 1, Jinyao Yan 1, Rongkun Chen 1, Jianhai Sun 2",8.37,True,1,35.38800048828125,168.0811767578125,False,True,False,body
"and Xuguang Sun 1,*",8.77,True,1,35.7159423828125,180.63421630859375,False,False,False,body
